Longitude,Latitude,Date,Presence
-97.580944,33.376482,2019-07-16T13:17Z,1
-97.583553,33.372972,2019-07-16T13:20Z,1
-97.586518,33.330827,2019-07-16T13:29Z,1
-97.586357,33.321074,2019-07-16T13:34Z,1
-97.654183,33.394333,2019-07-16T22:43Z,0
-97.64428,33.409372,2019-07-16T22:55Z,0
-97.595712,33.420466,2019-07-16T23:11Z,1
-97.60799,33.399233,2019-07-16T23:17Z,0
-97.572997,33.389372,2019-07-16T23:26Z,0
-97.580944,33.376482,2019-07-16T23:31Z,0
-97.583553,33.372972,2019-07-16T23:33Z,0
-97.586518,33.330827,2019-07-16T23:43Z,1
-97.586357,33.321074,2019-07-16T23:47Z,0
-97.654183,33.394333,2019-07-30T12:02Z,1
-97.64428,33.409372,2019-07-30T12:15Z,1
-97.595712,33.420466,2019-07-30T12:35Z,0
-97.60799,33.399233,2019-07-30T12:42Z,1
-97.572997,33.389372,2019-07-30T12:52Z,1
-97.580944,33.376482,2019-07-30T12:58Z,1
-97.583553,33.372972,2019-07-30T13:02Z,1
-97.586518,33.330827,2019-07-30T13:14Z,0
-97.586357,33.321074,2019-07-30T13:19Z,1
-97.654183,33.394333,2019-07-30T22:38Z,0
-97.64428,33.409372,2019-07-30T22:50Z,0
-97.595712,33.420466,2019-07-30T23:07Z,1
-97.60799,33.399233,2019-07-30T23:14Z,0
-97.572997,33.389372,2019-07-30T23:22Z,0
-97.580944,33.376482,2019-07-30T23:27Z,0
-97.583553,33.372972,2019-07-30T23:30Z,0
-97.586518,33.330827,2019-07-30T23:41Z,0
-97.586357,33.321074,2019-07-30T23:45Z,0
-112.521017,40.182049,2014-10-08T14:15Z,1
-112.510837,40.18382,2014-10-08T14:29Z,0
-112.514184,40.191608,2014-10-08T14:56Z,0
-112.504302,40.190475,2014-10-08T15:26Z,1
-112.459185,40.205284,2014-10-08T15:45Z,0
-112.464089,40.205787,2014-10-08T15:53Z,0
-112.468815,40.210556,2014-10-08T15:58Z,0
-112.466764,40.213529,2014-10-08T16:03Z,0
-112.430805,40.215377,2014-10-08T16:23Z,0
-112.425634,40.204626,2014-10-08T16:28Z,0
-112.521017,40.182049,2014-10-08T22:13Z,0
-112.510837,40.18382,2014-10-08T22:25Z,0
-112.514184,40.191608,2014-10-08T22:50Z,0
-112.504302,40.190475,2014-10-08T23:15Z,0
-112.459185,40.205284,2014-10-08T23:35Z,0
-112.464089,40.205787,2014-10-08T23:45Z,0
-112.468815,40.210556,2014-10-08T23:52Z,0
-112.466764,40.213529,2014-10-09T00:00Z,0
-112.430805,40.215377,2014-10-09T00:20Z,0
-112.425634,40.204626,2014-10-09T00:30Z,1
-112.521017,40.182049,2014-10-09T14:15Z,1
-112.510837,40.18382,2014-10-09T14:24Z,0
-112.514184,40.191608,2014-10-09T14:52Z,0
-112.504302,40.190475,2014-10-09T15:21Z,1
-112.459185,40.205284,2014-10-09T15:40Z,1
-112.464089,40.205787,2014-10-09T15:48Z,1
-112.468815,40.210556,2014-10-09T15:54Z,1
-112.466764,40.213529,2014-10-09T15:59Z,0
-112.430805,40.215377,2014-10-09T16:21Z,0
-112.425634,40.204626,2014-10-09T16:27Z,1
-112.521017,40.182049,2014-10-22T14:25Z,0
-112.425634,40.204626,2014-10-22T16:25Z,0
-112.510837,40.18382,2014-10-22T14:34Z,0
-112.514184,40.191608,2014-10-22T14:55Z,0
-112.504302,40.190475,2014-10-22T15:22Z,0
-112.459185,40.205284,2014-10-22T15:46Z,0
-112.464089,40.205787,2014-10-22T15:48Z,0
-112.466764,40.213529,2014-10-22T15:55Z,0
-112.468815,40.210556,2014-10-22T15:59Z,0
-112.430805,40.215377,2014-10-22T16:19Z,0
-112.521017,40.182049,2014-10-22T21:57Z,0
-112.510837,40.18382,2014-10-22T22:06Z,0
-112.514184,40.191608,2014-10-22T22:24Z,0
-112.504302,40.190475,2014-10-22T22:40Z,0
-112.459185,40.205284,2014-10-22T22:56Z,0
-112.464089,40.205787,2014-10-22T23:04Z,0
-112.466764,40.213529,2014-10-22T23:10Z,0
-112.468815,40.210556,2014-10-22T23:13Z,0
-112.430805,40.215377,2014-10-22T23:33Z,0
-112.425634,40.204626,2014-10-22T23:38Z,0
-112.521017,40.182049,2014-10-23T13:58Z,1
-112.510837,40.18382,2014-10-23T14:09Z,1
-112.514184,40.191608,2014-10-23T14:31Z,0
-112.504302,40.190475,2014-10-23T14:56Z,1
-112.459185,40.205284,2014-10-23T15:13Z,0
-112.464089,40.205787,2014-10-23T15:18Z,0
-112.466764,40.213529,2014-10-23T15:27Z,0
-112.468815,40.210556,2014-10-23T15:32Z,0
-112.430805,40.215377,2014-10-23T15:56Z,0
-112.425634,40.204626,2014-10-23T16:01Z,0
-81.987658,29.725194,2017-08-08T11:30Z,1
-81.954643,29.703835,2017-08-08T11:49Z,1
-81.939573,29.68552,2017-08-08T12:08Z,1
-81.955031,29.678667,2017-08-08T12:23Z,1
-81.962459,29.678605,2017-08-08T12:29Z,1
-81.962158,29.686937,2017-08-08T12:38Z,1
-81.958591,29.685885,2017-08-08T12:44Z,1
-82.017693,29.68469,2017-08-08T13:05Z,1
-82.009505,29.700742,2017-08-08T13:20Z,1
-81.985398,29.707942,2017-08-08T13:35Z,1
-81.987658,29.725194,2017-08-08T20:22Z,1
-81.954643,29.703835,2017-08-08T20:54Z,1
-81.939573,29.68552,2017-08-08T21:15Z,1
-81.955031,29.678667,2017-08-08T21:25Z,0
-81.962459,29.678605,2017-08-08T21:32Z,0
-81.962158,29.686937,2017-08-08T21:42Z,1
-81.958591,29.685885,2017-08-08T22:06Z,1
-82.017693,29.68469,2017-08-08T22:24Z,1
-82.009505,29.700742,2017-08-08T22:41Z,1
-81.985398,29.707942,2017-08-08T23:01Z,1
-81.987658,29.725194,2017-08-09T11:54Z,1
-81.954643,29.703835,2017-08-09T12:11Z,1
-81.939573,29.68552,2017-08-09T12:27Z,1
-81.955031,29.678667,2017-08-09T12:36Z,1
-81.962459,29.678605,2017-08-09T12:43Z,1
-81.962158,29.686937,2017-08-09T12:49Z,1
-81.958591,29.685885,2017-08-09T12:54Z,1
-82.017693,29.68469,2017-08-09T13:21Z,1
-82.009505,29.700742,2017-08-09T13:38Z,1
-81.985398,29.707942,2017-08-09T13:54Z,1
-81.987658,29.725194,2017-08-22T11:59Z,1
-81.954643,29.703835,2017-08-22T12:18Z,1
-81.939573,29.68552,2017-08-22T12:34Z,1
-81.955031,29.678667,2017-08-22T12:44Z,1
-81.962459,29.678605,2017-08-22T12:51Z,1
-81.962158,29.686937,2017-08-22T12:58Z,1
-81.958591,29.685885,2017-08-22T13:04Z,1
-82.017693,29.68469,2017-08-22T13:26Z,1
-82.009505,29.700742,2017-08-22T13:41Z,1
-81.985398,29.707942,2017-08-22T13:56Z,1
-81.987658,29.725194,2017-08-22T20:27Z,1
-81.954643,29.703835,2017-08-22T20:57Z,1
-81.939573,29.68552,2017-08-22T21:16Z,1
-81.955031,29.678667,2017-08-22T21:28Z,1
-81.962459,29.678605,2017-08-22T21:35Z,1
-81.962158,29.686937,2017-08-22T21:44Z,1
-81.958591,29.685885,2017-08-22T21:48Z,1
-82.017693,29.68469,2017-08-22T22:19Z,1
-82.009505,29.700742,2017-08-22T22:33Z,1
-81.985398,29.707942,2017-08-22T22:49Z,0
-81.987658,29.725194,2017-08-23T11:55Z,1
-81.954643,29.703835,2017-08-23T12:12Z,1
-81.939573,29.68552,2017-08-23T12:27Z,1
-81.955031,29.678667,2017-08-23T12:37Z,1
-81.962459,29.678605,2017-08-23T12:42Z,1
-81.962158,29.686937,2017-08-23T12:49Z,1
-81.958591,29.685885,2017-08-23T12:53Z,1
-82.017693,29.68469,2017-08-23T13:14Z,1
-82.009505,29.700742,2017-08-23T13:29Z,1
-81.985398,29.707942,2017-08-23T13:45Z,1
-76.541404,38.87085,2018-12-12T13:50Z,0
-76.537124,38.872876,2018-12-12T14:02Z,0
-76.532584,38.873772,2018-12-12T14:08Z,0
-76.542491,38.875234,2018-12-12T14:20Z,0
-76.546054,38.868356,2018-12-12T14:30Z,0
-76.547916,38.897843,2018-12-12T14:48Z,0
-76.544644,38.887714,2018-12-12T14:59Z,0
-76.555264,38.886782,2018-12-12T15:08Z,0
-76.564206,38.88788,2018-12-12T15:18Z,0
-76.536653,38.902578,2018-12-12T15:35Z,0
-76.541404,38.87085,2018-12-12T17:54Z,0
-76.537124,38.872876,2018-12-12T17:59Z,0
-76.532584,38.873772,2018-12-12T18:03Z,0
-76.542491,38.875234,2018-12-12T18:09Z,0
-76.546054,38.868356,2018-12-12T18:17Z,0
-76.547916,38.897843,2018-12-12T18:31Z,0
-76.544644,38.887714,2018-12-12T18:39Z,0
-76.555264,38.886782,2018-12-12T18:45Z,0
-76.564206,38.88788,2018-12-12T18:52Z,0
-76.536653,38.902578,2018-12-12T19:04Z,0
-109.350332,38.277972,2020-09-29T13:55Z,0
-109.426013,38.263925,2020-09-29T15:06Z,0
-109.41782,38.262994,2020-09-29T15:12Z,0
-109.414292,38.267542,2020-09-29T15:18Z,0
-109.38162,38.25792,2020-09-29T15:36Z,0
-109.400993,38.249006,2020-09-29T15:45Z,0
-109.400608,38.23527,2020-09-29T16:00Z,0
-109.39148,38.230243,2020-09-29T16:07Z,0
-109.39442,38.221342,2020-09-29T16:14Z,0
-109.380289,38.241426,2020-09-29T16:37Z,0
-109.350332,38.277972,2020-09-29T22:37Z,0
-109.426013,38.263925,2020-09-29T23:40Z,0
-109.41782,38.262994,2020-09-29T23:44Z,0
-109.414292,38.267542,2020-09-29T23:47Z,0
-109.38162,38.25792,2020-09-30T00:02Z,0
-109.400993,38.249006,2020-09-30T00:11Z,0
-109.400608,38.23527,2020-09-30T00:25Z,0
-109.39148,38.230243,2020-09-30T00:31Z,0
-109.39442,38.221342,2020-09-30T00:38Z,0
-109.380289,38.241426,2020-09-30T01:01Z,0
-110.493909,44.958452,2020-03-24T00:00Z,0
-110.440344,44.920597,2020-03-24T00:00Z,0
-110.641175,44.942706,2020-03-24T00:00Z,0
-110.405942,44.919892,2020-03-31T00:00Z,0
-110.394062,44.911997,2020-03-31T00:00Z,0
-110.493909,44.958452,2020-03-31T00:00Z,0
-110.464438,44.948544,2020-03-31T00:00Z,0
-110.559036,44.958666,2020-03-31T00:00Z,0
-110.641175,44.942706,2020-03-31T00:00Z,0
-110.545032,44.958947,2020-03-31T00:00Z,0
-110.453038,44.948403,2020-03-31T00:00Z,0
-110.440344,44.920597,2020-03-31T00:00Z,0
-110.545032,44.958947,2020-03-31T14:00Z,0
-110.493909,44.958452,2020-03-31T14:00Z,0
-110.440344,44.920597,2020-03-31T14:00Z,0
-110.464438,44.948544,2020-03-31T14:00Z,0
-110.405942,44.919892,2020-03-31T14:00Z,0
-110.641175,44.942706,2020-03-31T14:00Z,0
-110.394062,44.911997,2020-03-31T14:00Z,0
-110.453038,44.948403,2020-03-31T14:00Z,0
-110.559036,44.958666,2020-03-31T14:00Z,0
-119.260617,37.03434,2018-06-19T13:43Z,0
-119.262184,37.031342,2018-06-19T13:56Z,0
-119.266198,37.028829,2018-06-19T14:04Z,0
-119.270245,37.028749,2018-06-19T14:11Z,1
-119.273022,37.031666,2018-06-19T14:19Z,0
-119.281555,37.035811,2018-06-19T14:26Z,1
-119.285357,37.02656,2018-06-19T14:44Z,1
-119.251043,37.031894,2018-06-19T15:27Z,0
-119.247486,37.034666,2018-06-19T15:33Z,1
-119.243066,37.034408,2018-06-19T15:41Z,1
-119.260617,37.03434,2018-06-19T23:58Z,0
-119.262184,37.031342,2018-06-19T23:52Z,1
-119.266198,37.028829,2018-06-20T00:08Z,0
-119.270245,37.028749,2018-06-20T00:14Z,0
-119.273022,37.031666,2018-06-20T00:21Z,1
-119.281555,37.035811,2018-06-20T00:51Z,0
-119.285357,37.02656,2018-06-20T00:34Z,0
-119.251043,37.031894,2018-06-19T23:44Z,0
-119.247486,37.034666,2018-06-19T23:40Z,1
-119.243066,37.034408,2018-06-19T23:30Z,1
-72.217084,42.425212,2021-03-10T13:00Z,0
-72.193774,42.538136,2021-03-10T13:00Z,0
-72.220399,42.42152,2021-03-10T13:00Z,0
-72.193774,42.538136,2021-03-17T12:00Z,0
-72.217084,42.425212,2021-03-17T12:00Z,0
-72.220399,42.42152,2021-03-17T12:00Z,0
-72.220399,42.42152,2021-03-24T12:14Z,1
-72.217084,42.425212,2021-03-24T12:20Z,1
-72.193774,42.538136,2021-03-24T12:43Z,0
-66.829438,17.970605,2020-07-02T10:48Z,1
-66.835854,17.953607,2020-07-02T11:03Z,1
-66.83555,17.957939,2020-07-02T11:10Z,1
-66.841744,17.962708,2020-07-02T11:17Z,1
-66.854909,17.973618,2020-07-02T11:28Z,0
-66.867896,17.975642,2020-07-02T11:38Z,0
-66.882706,17.968509,2020-07-02T11:51Z,1
-66.872022,17.982274,2020-07-02T12:05Z,1
-66.877707,17.977346,2020-07-02T12:13Z,1
-66.874705,17.973558,2020-07-02T12:18Z,1
-66.829438,17.970605,2020-07-02T18:24Z,0
-66.835854,17.953607,2020-07-02T18:38Z,0
-66.83555,17.957939,2020-07-02T18:42Z,0
-66.841744,17.962708,2020-07-02T18:50Z,0
-66.854909,17.973618,2020-07-02T18:57Z,0
-66.867896,17.975642,2020-07-02T19:04Z,0
-66.882706,17.968509,2020-07-02T19:17Z,0
-66.872022,17.982274,2020-07-02T19:34Z,0
-66.877707,17.977346,2020-07-02T19:40Z,0
-66.874705,17.973558,2020-07-02T19:45Z,0
-96.596678,39.085594,2020-02-06T14:41Z,0
-96.567301,39.075844,2020-02-06T14:59Z,0
-96.566224,39.106898,2020-02-06T15:16Z,0
-96.596678,39.085594,2020-02-27T13:43Z,0
-96.567301,39.075844,2020-02-27T13:59Z,0
-96.566224,39.106898,2020-02-27T14:14Z,0
-81.985398,29.707942,2014-07-01T11:56Z,1
-81.939573,29.68552,2014-07-01T12:50Z,1
-81.987658,29.725194,2014-07-01T12:05Z,1
-81.955031,29.678667,2014-07-01T13:00Z,1
-81.962459,29.678605,2014-07-01T13:08Z,1
-81.962158,29.686937,2014-07-01T13:15Z,1
-81.954643,29.703835,2014-07-01T12:30Z,1
-81.958591,29.685885,2014-07-01T13:20Z,1
-82.009505,29.700742,2014-07-01T14:00Z,1
-82.017693,29.68469,2014-07-01T13:48Z,1
-81.985398,29.707942,2014-07-01T21:40Z,1
-81.954643,29.703835,2014-07-01T22:01Z,1
-81.939573,29.68552,2014-07-01T22:16Z,1
-81.955031,29.678667,2014-07-01T22:25Z,1
-81.962459,29.678605,2014-07-01T22:30Z,1
-81.962158,29.686937,2014-07-01T22:40Z,1
-81.958591,29.685885,2014-07-01T22:46Z,1
-82.017693,29.68469,2014-07-01T21:09Z,1
-82.009505,29.700742,2014-07-01T21:26Z,1
-82.017693,29.68469,2014-07-02T13:59Z,1
-82.009505,29.700742,2014-07-02T14:10Z,1
-81.985398,29.707942,2014-07-02T12:00Z,0
-81.954643,29.703835,2014-07-02T12:46Z,1
-81.939573,29.68552,2014-07-02T13:05Z,1
-81.955031,29.678667,2014-07-02T13:13Z,1
-81.962459,29.678605,2014-07-02T13:20Z,1
-81.962158,29.686937,2014-07-02T13:41Z,1
-81.958591,29.685885,2014-07-02T13:35Z,1
-81.985398,29.707942,2014-07-15T12:31Z,1
-81.987658,29.725194,2014-07-15T12:40Z,1
-81.954643,29.703835,2014-07-15T13:00Z,1
-81.939573,29.68552,2014-07-15T13:18Z,1
-81.955031,29.678667,2014-07-15T13:28Z,1
-81.962459,29.678605,2014-07-15T13:34Z,1
-81.962158,29.686937,2014-07-15T13:42Z,1
-81.958591,29.685885,2014-07-15T13:47Z,1
-82.017693,29.68469,2014-07-15T14:23Z,1
-82.009505,29.700742,2014-07-15T14:07Z,1
-81.985398,29.707942,2014-07-15T20:43Z,1
-81.987658,29.725194,2014-07-15T20:54Z,1
-81.954643,29.703835,2014-07-15T21:13Z,1
-81.939573,29.68552,2014-07-15T21:24Z,1
-81.955031,29.678667,2014-07-15T21:37Z,1
-81.962459,29.678605,2014-07-15T21:43Z,1
-81.962158,29.686937,2014-07-15T21:51Z,1
-81.958591,29.685885,2014-07-15T21:51Z,1
-82.009505,29.700742,2014-07-15T22:30Z,1
-82.017693,29.68469,2014-07-15T22:13Z,1
-81.985398,29.707942,2014-07-16T12:31Z,1
-81.987658,29.725194,2014-07-16T12:38Z,1
-81.954643,29.703835,2014-07-16T12:55Z,1
-81.939573,29.68552,2014-07-16T13:10Z,1
-81.955031,29.678667,2014-07-16T13:20Z,1
-81.962459,29.678605,2014-07-16T13:26Z,1
-81.962158,29.686937,2014-07-16T13:31Z,1
-81.958591,29.685885,2014-07-16T13:36Z,1
-82.017693,29.68469,2014-07-16T13:52Z,1
-82.009505,29.700742,2014-07-16T14:11Z,1
-81.985398,29.707942,2014-07-29T12:50Z,1
-81.954643,29.703835,2014-07-29T13:16Z,1
-81.987658,29.725194,2014-07-29T12:58Z,1
-81.939573,29.68552,2014-07-29T13:34Z,1
-82.009505,29.700742,2014-07-29T14:23Z,1
-81.955031,29.678667,2014-07-29T13:43Z,1
-82.017693,29.68469,2014-07-29T14:13Z,1
-81.962459,29.678605,2014-07-29T13:48Z,1
-81.962158,29.686937,2014-07-29T13:54Z,1
-81.958591,29.685885,2014-07-29T13:57Z,1
-81.985398,29.707942,2014-07-29T20:39Z,1
-81.987658,29.725194,2014-07-29T20:48Z,1
-81.954643,29.703835,2014-07-29T21:06Z,0
-81.939573,29.68552,2014-07-29T21:22Z,1
-81.955031,29.678667,2014-07-29T21:32Z,0
-81.962459,29.678605,2014-07-29T21:38Z,1
-81.962158,29.686937,2014-07-29T21:47Z,1
-81.958591,29.685885,2014-07-29T21:50Z,0
-82.017693,29.68469,2014-07-29T22:27Z,1
-82.009505,29.700742,2014-07-29T22:42Z,1
-81.985398,29.707942,2014-07-30T12:25Z,1
-81.987658,29.725194,2014-07-30T12:36Z,1
-81.954643,29.703835,2014-07-30T12:53Z,1
-81.939573,29.68552,2014-07-30T13:08Z,1
-81.955031,29.678667,2014-07-30T13:17Z,1
-81.962459,29.678605,2014-07-30T13:22Z,1
-81.962158,29.686937,2014-07-30T13:30Z,1
-81.958591,29.685885,2014-07-30T13:35Z,1
-82.017693,29.68469,2014-07-30T13:54Z,1
-82.009505,29.700742,2014-07-30T14:08Z,1
-97.583553,33.372972,2020-10-05T23:00Z,0
-97.586357,33.321074,2020-10-05T23:00Z,0
-97.595712,33.420466,2020-10-05T23:00Z,0
-97.580944,33.376482,2020-10-05T23:00Z,0
-97.572997,33.389372,2020-10-05T23:00Z,0
-97.64428,33.409372,2020-10-05T23:00Z,0
-97.586518,33.330827,2020-10-05T23:00Z,0
-97.60799,33.399233,2020-10-05T23:00Z,0
-97.654183,33.394333,2020-10-05T23:00Z,0
-97.580944,33.376482,2020-10-06T13:00Z,0
-97.595712,33.420466,2020-10-06T13:00Z,0
-97.572997,33.389372,2020-10-06T13:00Z,0
-97.583553,33.372972,2020-10-06T13:00Z,0
-97.586518,33.330827,2020-10-06T13:00Z,0
-97.586357,33.321074,2020-10-06T13:00Z,0
-97.654183,33.394333,2020-10-06T13:00Z,0
-97.60799,33.399233,2020-10-06T13:00Z,0
-97.64428,33.409372,2020-10-06T13:00Z,0
-97.64428,33.409372,2020-10-19T23:00Z,0
-97.586357,33.321074,2020-10-19T23:00Z,0
-97.583553,33.372972,2020-10-19T23:00Z,0
-97.595712,33.420466,2020-10-19T23:00Z,0
-97.654183,33.394333,2020-10-19T23:00Z,0
-97.60799,33.399233,2020-10-19T23:00Z,0
-97.586518,33.330827,2020-10-19T23:00Z,0
-97.572997,33.389372,2020-10-19T23:00Z,0
-97.580944,33.376482,2020-10-19T23:00Z,0
-97.595712,33.420466,2020-10-20T13:00Z,0
-97.60799,33.399233,2020-10-20T13:00Z,0
-97.654183,33.394333,2020-10-20T13:00Z,0
-97.586357,33.321074,2020-10-20T13:00Z,0
-97.583553,33.372972,2020-10-20T13:00Z,0
-97.64428,33.409372,2020-10-20T13:00Z,0
-97.586518,33.330827,2020-10-20T13:00Z,0
-97.572997,33.389372,2020-10-20T13:00Z,0
-97.580944,33.376482,2020-10-20T13:00Z,0
-99.073429,35.396179,2017-12-28T13:56Z,0
-99.057236,35.395369,2017-12-28T14:07Z,0
-99.058579,35.407538,2017-12-28T14:17Z,0
-99.061869,35.408089,2017-12-28T14:22Z,0
-99.064195,35.413237,2017-12-28T14:30Z,0
-99.065832,35.408883,2017-12-28T14:40Z,0
-99.068474,35.410503,2017-12-28T14:45Z,0
-99.072118,35.412147,2017-12-28T14:51Z,0
-99.077404,35.409496,2017-12-28T14:58Z,0
-99.08136,35.400494,2017-12-28T15:07Z,0
-99.073429,35.396179,2017-12-28T21:51Z,0
-99.057236,35.395369,2017-12-28T22:03Z,0
-99.058579,35.407538,2017-12-28T22:16Z,0
-99.061869,35.408089,2017-12-28T22:19Z,0
-99.064195,35.413237,2017-12-28T22:28Z,0
-99.065832,35.408883,2017-12-28T22:37Z,0
-99.068474,35.410503,2017-12-28T22:43Z,0
-99.072118,35.412147,2017-12-28T22:48Z,0
-99.077404,35.409496,2017-12-28T22:54Z,0
-99.08136,35.400494,2017-12-28T23:03Z,0
-99.073429,35.396179,2017-12-29T13:49Z,0
-99.057236,35.395369,2017-12-29T13:58Z,0
-99.058579,35.407538,2017-12-29T14:14Z,0
-99.061869,35.408089,2017-12-29T14:16Z,0
-99.064195,35.413237,2017-12-29T14:23Z,0
-99.065832,35.408883,2017-12-29T14:31Z,0
-99.068474,35.410503,2017-12-29T14:36Z,0
-99.072118,35.412147,2017-12-29T14:42Z,0
-99.077404,35.409496,2017-12-29T14:48Z,0
-99.08136,35.400494,2017-12-29T14:58Z,0
-119.721285,37.101331,2019-03-08T16:30Z,1
-119.726034,37.092865,2019-03-08T16:40Z,0
-119.73524,37.096437,2019-03-08T16:52Z,1
-119.7411,37.082013,2019-03-08T17:12Z,0
-119.732525,37.086793,2019-03-08T17:25Z,0
-119.727648,37.081507,2019-03-08T17:50Z,0
-119.723127,37.085395,2019-03-08T17:58Z,0
-119.723575,37.089955,2019-03-08T18:05Z,0
-119.745324,37.114513,2019-03-08T18:27Z,0
-119.749511,37.109009,2019-03-08T18:38Z,0
-119.721285,37.101331,2019-03-08T22:21Z,0
-119.726034,37.092865,2019-03-08T22:32Z,0
-119.73524,37.096437,2019-03-08T22:44Z,0
-119.7411,37.082013,2019-03-08T23:06Z,0
-119.732525,37.086793,2019-03-08T23:16Z,0
-119.727648,37.081507,2019-03-08T23:35Z,0
-119.723127,37.085395,2019-03-08T23:39Z,0
-119.723575,37.089955,2019-03-08T23:45Z,0
-119.745324,37.114513,2019-03-09T00:20Z,0
-119.749511,37.109009,2019-03-09T00:06Z,0
-119.721285,37.101331,2019-03-21T15:02Z,0
-119.726034,37.092865,2019-03-21T15:12Z,1
-119.73524,37.096437,2019-03-21T15:22Z,0
-119.7411,37.082013,2019-03-21T15:43Z,0
-119.732525,37.086793,2019-03-21T15:52Z,0
-119.727648,37.081507,2019-03-21T16:18Z,0
-119.723127,37.085395,2019-03-21T16:27Z,0
-119.723575,37.089955,2019-03-21T16:33Z,1
-119.745324,37.114513,2019-03-21T17:18Z,0
-119.749511,37.109009,2019-03-21T17:26Z,0
-119.721285,37.101331,2019-03-21T23:15Z,0
-119.726034,37.092865,2019-03-21T23:20Z,0
-119.73524,37.096437,2019-03-21T23:30Z,0
-119.7411,37.082013,2019-03-21T22:10Z,0
-119.732525,37.086793,2019-03-21T22:20Z,0
-119.727648,37.081507,2019-03-21T22:50Z,0
-119.723127,37.085395,2019-03-21T23:58Z,0
-119.723575,37.089955,2019-03-21T23:05Z,0
-119.745324,37.114513,2019-03-22T00:10Z,0
-119.749511,37.109009,2019-03-22T00:00Z,0
-149.262034,63.87887,2018-08-15T16:08Z,1
-149.255683,63.875741,2018-08-15T16:14Z,1
-149.246411,63.874263,2018-08-15T16:20Z,1
-149.241179,63.87629,2018-08-15T16:26Z,1
-149.23395,63.879294,2018-08-15T16:32Z,1
-149.225342,63.878625,2018-08-15T16:42Z,1
-149.216355,63.880912,2018-08-15T16:50Z,1
-149.206627,63.881591,2018-08-15T16:58Z,1
-149.198683,63.881427,2018-08-15T17:07Z,1
-149.183862,63.879,2018-08-15T17:14Z,1
-149.262034,63.87887,2018-08-16T00:17Z,0
-149.255683,63.875741,2018-08-16T00:24Z,1
-149.246411,63.874263,2018-08-16T00:28Z,0
-149.241179,63.87629,2018-08-16T00:31Z,1
-149.23395,63.879294,2018-08-16T00:35Z,0
-149.225342,63.878625,2018-08-16T00:43Z,0
-149.216355,63.880912,2018-08-16T00:49Z,0
-149.206627,63.881591,2018-08-16T00:57Z,0
-149.198683,63.881427,2018-08-16T01:01Z,1
-149.183862,63.879,2018-08-16T01:06Z,0
-122.30509,45.753024,2020-05-20T01:00Z,0
-122.363335,45.77215,2020-05-20T01:00Z,0
-122.384566,45.765077,2020-05-20T01:00Z,0
-122.376086,45.76584,2020-05-20T01:00Z,0
-122.308509,45.747351,2020-05-20T01:00Z,0
-122.363716,45.729719,2020-05-20T01:00Z,0
-122.314267,45.746174,2020-05-20T01:00Z,0
-122.389604,45.758502,2020-05-20T01:00Z,0
-122.336096,45.763458,2020-05-20T01:00Z,0
-122.367574,45.76825,2020-05-20T01:00Z,0
-122.308509,45.747351,2020-05-20T15:00Z,0
-122.363716,45.729719,2020-05-20T15:00Z,0
-122.389604,45.758502,2020-05-20T15:00Z,0
-122.363335,45.77215,2020-05-20T15:00Z,0
-122.336096,45.763458,2020-05-20T15:00Z,0
-122.314267,45.746174,2020-05-20T15:00Z,0
-122.376086,45.76584,2020-05-20T15:00Z,0
-122.30509,45.753024,2020-05-20T15:00Z,0
-122.384566,45.765077,2020-05-20T15:00Z,0
-122.367574,45.76825,2020-05-20T15:00Z,0
-81.987658,29.725194,2021-01-05T12:56Z,1
-81.971806,29.721861,2021-01-05T13:11Z,1
-81.954643,29.703835,2021-01-05T13:26Z,1
-81.939573,29.68552,2021-01-05T13:46Z,1
-81.962459,29.678605,2021-01-05T14:22Z,1
-81.955031,29.678667,2021-01-05T14:33Z,1
-82.017693,29.68469,2021-01-05T14:57Z,1
-82.016734,29.681426,2021-01-05T15:05Z,1
-81.988987,29.706016,2021-01-05T15:22Z,1
-81.985398,29.707942,2021-01-05T15:30Z,1
-81.987658,29.725194,2021-01-05T19:05Z,1
-81.971806,29.721861,2021-01-05T19:20Z,1
-81.954643,29.703835,2021-01-05T19:34Z,1
-81.939573,29.68552,2021-01-05T19:59Z,0
-81.962459,29.678605,2021-01-05T20:27Z,0
-81.955031,29.678667,2021-01-05T20:36Z,0
-82.017693,29.68469,2021-01-05T21:03Z,0
-82.016734,29.681426,2021-01-05T21:10Z,1
-81.988987,29.706016,2021-01-05T21:25Z,1
-81.985398,29.707942,2021-01-05T21:36Z,0
-81.987658,29.725194,2021-01-19T12:50Z,1
-81.971806,29.721861,2021-01-19T13:02Z,1
-81.954643,29.703835,2021-01-19T13:17Z,1
-81.939573,29.68552,2021-01-19T13:37Z,0
-81.955031,29.678667,2021-01-19T13:48Z,0
-81.962459,29.678605,2021-01-19T13:57Z,1
-82.017693,29.68469,2021-01-19T14:18Z,1
-82.016734,29.681426,2021-01-19T14:26Z,1
-81.988987,29.706016,2021-01-19T14:42Z,1
-81.985398,29.707942,2021-01-19T14:50Z,1
-81.987658,29.725194,2021-01-19T18:59Z,0
-81.971806,29.721861,2021-01-19T19:14Z,1
-81.954643,29.703835,2021-01-19T19:32Z,0
-81.939573,29.68552,2021-01-19T19:49Z,1
-81.955031,29.678667,2021-01-19T19:59Z,1
-81.962459,29.678605,2021-01-19T20:06Z,0
